,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Anzhi Makhachkala,FK Krasnodar,0,0,Draw,1.Matchday,"Mar 12, 2011"
1,Spartak Nalchik,Krylya Sovetov Samara,1,0,HomeTeam,1.Matchday,"Mar 12, 2011"
2,Lokomotiv Moscow,Dinamo Moscow,3,2,HomeTeam,1.Matchday,"Mar 12, 2011"
3,Kuban Krasnodar,Rubin Kazan,0,2,AwayTeam,1.Matchday,"Mar 13, 2011"
4,CSKA Moscow,Amkar Perm,2,0,HomeTeam,1.Matchday,"Mar 13, 2011"
5,Terek Grozny,Zenit St. Petersburg,0,1,AwayTeam,1.Matchday,"Mar 13, 2011"
6,Volga Nizhniy Novgorod,Tom Tomsk,2,0,HomeTeam,1.Matchday,"Mar 14, 2011"
7,FK Rostov,Spartak Moscow,4,0,HomeTeam,1.Matchday,"Mar 14, 2011"
8,FK Krasnodar,Spartak Nalchik,2,0,HomeTeam,2.Matchday,"Mar 19, 2011"
9,Dinamo Moscow,FK Rostov,3,1,HomeTeam,2.Matchday,"Mar 19, 2011"
10,Tom Tomsk,Kuban Krasnodar,0,1,AwayTeam,2.Matchday,"Mar 20, 2011"
11,Amkar Perm,Lokomotiv Moscow,1,0,HomeTeam,2.Matchday,"Mar 20, 2011"
12,Rubin Kazan,Terek Grozny,2,0,HomeTeam,2.Matchday,"Mar 20, 2011"
13,Zenit St. Petersburg,Anzhi Makhachkala,2,0,HomeTeam,2.Matchday,"Mar 21, 2011"
14,Spartak Moscow,Volga Nizhniy Novgorod,1,0,HomeTeam,2.Matchday,"Mar 21, 2011"
15,Krylya Sovetov Samara,CSKA Moscow,0,3,AwayTeam,2.Matchday,"May 25, 2011"
16,Amkar Perm,Krylya Sovetov Samara,1,1,Draw,3.Matchday,"Apr 2, 2011"
17,Volga Nizhniy Novgorod,Dinamo Moscow,3,0,HomeTeam,3.Matchday,"Apr 2, 2011"
18,Lokomotiv Moscow,FK Rostov,1,1,Draw,3.Matchday,"Apr 2, 2011"
19,Kuban Krasnodar,Spartak Moscow,3,1,HomeTeam,3.Matchday,"Apr 2, 2011"
20,Spartak Nalchik,Zenit St. Petersburg,2,2,Draw,3.Matchday,"Apr 3, 2011"
21,Anzhi Makhachkala,Rubin Kazan,1,0,HomeTeam,3.Matchday,"Apr 3, 2011"
22,CSKA Moscow,FK Krasnodar,1,1,Draw,3.Matchday,"Apr 3, 2011"
23,Terek Grozny,Tom Tomsk,2,0,HomeTeam,3.Matchday,"Apr 4, 2011"
24,Krylya Sovetov Samara,Lokomotiv Moscow,1,0,HomeTeam,4.Matchday,"Apr 9, 2011"
25,FK Krasnodar,Amkar Perm,1,0,HomeTeam,4.Matchday,"Apr 9, 2011"
26,Dinamo Moscow,Kuban Krasnodar,1,0,HomeTeam,4.Matchday,"Apr 9, 2011"
27,FK Rostov,Volga Nizhniy Novgorod,1,3,AwayTeam,4.Matchday,"Apr 10, 2011"
28,Rubin Kazan,Spartak Nalchik,0,0,Draw,4.Matchday,"Apr 10, 2011"
29,Zenit St. Petersburg,CSKA Moscow,0,3,AwayTeam,4.Matchday,"Apr 10, 2011"
30,Spartak Moscow,Terek Grozny,0,0,Draw,4.Matchday,"Apr 10, 2011"
31,Tom Tomsk,Anzhi Makhachkala,0,0,Draw,4.Matchday,"Apr 11, 2011"
32,Krylya Sovetov Samara,FK Krasnodar,0,0,Draw,5.Matchday,"Apr 16, 2011"
